"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"emb2171",2.2087795269946e-06,-1.06986171640562,0.4,0.605,0.0394311321159077
"AT1G52300",2.39646952466934e-06,-0.97215359516744,0.359,0.589,0.042781773954397
"DGR2",2.61847196885241e-06,1.79724804841215,0.331,0.119,0.0467449615879532
"AT3G11510",2.72564665068474e-06,-1.16372184956048,0.241,0.486,0.048658244008024
"AT3G06700",3.3002967717826e-06,-0.832951411787605,0.372,0.6,0.0589168979698629
"AT3G56340",3.57897057162405e-06,-1.44747913117503,0.214,0.422,0.0638917826446326
"AT2G17360",3.61064117236823e-06,-1.5527999643109,0.276,0.492,0.0644571662091176
"DIR6",3.8122516061299e-06,7.18731900150127,0.11,0,0.0680563156726309
"IQD12",3.8122516061299e-06,8.25236316395351,0.11,0,0.0680563156726309
"PIP2B",4.09578410779321e-06,3.58521399132209,0.172,0.027,0.0731179378923245
"NAI2",4.12888830819816e-06,-2.03153042136451,0.014,0.168,0.0737089140779535
"AT2G28510",4.13177554086771e-06,6.37008398393073,0.124,0.005,0.0737604569555703
"AT2G34020",4.20166502568476e-06,-2.39004571736473,0.048,0.232,0.0750081240385244
"AT5G54370",4.40217180055404e-06,-9.68179925684734,0,0.135,0.0785875709834907
"AT5G60530",4.40217180055404e-06,-10.6849841978521,0,0.135,0.0785875709834907
"AT2G27720",4.58082002060485e-06,-1.15961428668373,0.31,0.535,0.0817767990078377
"AT3G05560",4.8593768997763e-06,-1.14959510212176,0.234,0.459,0.0867495964148066
"UPB1",5.08026112081244e-06,3.38748626415539,0.124,0.005,0.0906928215287437
"AT4G39200",5.37277779240693e-06,-0.908230741673766,0.331,0.568,0.0959148291500486
"AT5G28060",5.3973003970816e-06,-1.05943369344516,0.255,0.481,0.0963526066887006
"AT3G18230",5.4812675295265e-06,-4.81929518723952,0.014,0.162,0.0978515879371072
"UNE11",5.6608063781918e-06,-4.87403585146176,0.014,0.162,0.10105671546348
"AT1G15930",5.66201128363986e-06,-1.04418953962369,0.193,0.422,0.101078225435539
"AT4G24780",7.11084278956793e-06,4.56701660866596,0.145,0.016,0.126942765479367
"BEN1",7.16038603563685e-06,-3.92595578963646,0.014,0.162,0.127827211508189
"TPX1",7.16228556489979e-06,-0.979455608522635,0.331,0.541,0.127861121904591
"AT3G50640",7.24424625465073e-06,3.15370450000808,0.186,0.038,0.129324284138025
"AT3G05060",7.28037810468021e-06,-4.149094644841,0.021,0.173,0.129969309924751
"AT4G31290",7.38191487211765e-06,-2.29291957162378,0.103,0.297,0.131781944297044
"ERD10",7.54123159433103e-06,-2.360968194148,0.069,0.254,0.134626066421998
"AT5G59850",7.70273880320043e-06,-1.7191259459993,0.152,0.357,0.137509293114734
"AT5G02960",7.74598570447315e-06,-1.43493558841121,0.269,0.481,0.138281336796255
"HOL1",7.90893147491731e-06,4.55836055870539,0.131,0.011,0.141190244690224
"Cpn60beta2",8.12241749220702e-06,-1.95824181653031,0.076,0.254,0.14500139707088
"BR6OX2",9.05036050176576e-06,3.83311727596039,0.145,0.016,0.161567035677522
"RPS5B",9.12354334539027e-06,-2.11807288126621,0.117,0.314,0.162873495801907
"AT3G59540",9.18724290362721e-06,-1.5127740649074,0.179,0.389,0.164010660315553
"C4H",9.1958852252356e-06,2.56797751809866,0.317,0.135,0.164164943040906
"HSP60",9.37280162210799e-06,-1.22197956166425,0.234,0.454,0.167323254557872
"AT5G47700",9.70338737098756e-06,-1.33124499885262,0.262,0.476,0.17322487134687
"AT1G57660",1.10780842227894e-05,-2.87371407053468,0.083,0.259,0.197765959545236
"AGP30",1.14085420804323e-05,-1.03600485726675,0.055,0.243,0.203665293219878
"SAC52",1.16538953769576e-05,-0.740840803279172,0.324,0.584,0.208045340269447
"LOS1",1.18332994009746e-05,-0.866494136173253,0.276,0.514,0.211248060906198
"AT4G12600",1.25347364686373e-05,-2.44562657795965,0.034,0.195,0.223770115438113
"AT4G30170",1.29618074295677e-05,3.4955479961487,0.241,0.081,0.231394186232643
"AT3G05900",1.4736886150308e-05,3.13633014514816,0.152,0.022,0.263082891555298
"HD2B",1.49571210393481e-05,-2.19775525726094,0.097,0.281,0.267014524794442
"AT1G08360",1.51505668967229e-05,-1.66440197074899,0.2,0.4,0.270467920240298
"AT1G56045",1.52169447323178e-05,-1.14202220992846,0.269,0.486,0.271652897361338
"ELF5A-3",1.55020764330097e-05,-1.50759074476127,0.048,0.216,0.27674306848209
"AT3G16780",1.56501351556656e-05,-1.97639100849841,0.097,0.281,0.279386212798942
"DEG14",1.59833426545363e-05,-1.63125179571322,0.069,0.243,0.285334633068782
"AT3G49910",1.62750326972877e-05,-0.955741308277383,0.352,0.573,0.29054188371198
"AT5G60520",1.6382167173584e-05,-3.88022097958287,0.014,0.151,0.292454448382822
"AT1G50060",1.81112535359972e-05,-10.001598492352,0,0.119,0.323322098124622
"ITPK1",1.84598849498972e-05,4.66302624400798,0.124,0.011,0.329545866125566
"ACT2",1.90426917914602e-05,1.54012779200036,0.476,0.303,0.339950133861147
"PATL2",1.9524951627555e-05,5.48579689561569,0.11,0.005,0.348559436455111
"AT5G27120",1.9591784224887e-05,-3.76187069847429,0.028,0.173,0.349752531982683
