"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"AT5G07090",0.342316957589518,-2.0680088656465,0.152,0.088,1
"AT5G07030",0.347644656070228,-4.00905730216125,0.09,0.123,1
"BTI2",0.356365207115416,-1.75546699360462,0.124,0.07,1
"RABB1C",0.356365207115416,-1.82898321154672,0.124,0.07,1
"AT3G53870",0.389048586412651,-2.00304788888,0.172,0.105,1
"CPN60A",0.392339957146083,-3.79202083214727,0.076,0.105,1
"RSR4",0.419200947237038,-1.63426434795622,0.117,0.07,1
"AT2G21580",0.427586568366482,-1.18917715074056,0.166,0.105,1
"UBQ10",0.456048783194195,-2.35621043396562,0.179,0.193,1
"MS2",0.460110523294158,-1.17862388541639,0.138,0.088,1
"SLD1",0.460110523294158,-1.74189598643828,0.138,0.088,1
"ARF6",0.465281953081442,-0.872578215507375,0.11,0.07,1
"AT1G12080",0.470187672603205,-1.58074836831611,0.241,0.158,1
"MT2A",0.474079347386416,-0.718669828914741,0.207,0.14,1
"BIN2",0.482806028271734,-1.61519338000574,0.11,0.07,1
"RCI2A",0.486802895754859,-3.08112148421513,0.083,0.105,1
"AT1G27400",0.488334117144233,-1.45027689281244,0.159,0.105,1
"AT5G27700",0.490889358881986,-2.08785972288195,0.11,0.07,1
"RPL18",0.496154163889013,-1.40586859528028,0.207,0.14,1
"AT5G09510",0.497031590522156,-2.84074413442163,0.083,0.105,1
"WAT1",0.52226971702017,-3.19243352243838,0.145,0.158,1
"HSP18.2",0.53958493192595,-0.326200964778625,0.621,0.386,1
"AT1G09620",0.552291374573234,-1.36357806005979,0.152,0.105,1
"CSI1",0.572042073412979,-2.57480839300774,0.103,0.07,1
"SKdZeta",0.572042073412979,-2.03174764927209,0.103,0.07,1
"AT2G19750",0.573777857358266,-0.941133979744186,0.124,0.088,1
"AT1G07930",0.584363579336694,-1.23285601774862,0.172,0.123,1
"ERD4",0.599903416227628,-1.05370295799373,0.145,0.105,1
"AT2G44120",0.600484315323172,-2.00502764030709,0.124,0.088,1
"RAP2.12",0.603862253931926,-2.11857092421279,0.124,0.088,1
"TUB8",0.603862253931926,-3.56827659745661,0.11,0.123,1
"CCR1.2",0.608230746329775,-0.477495538095319,0.621,0.386,1
"AT3G04840",0.630929024817146,-0.823476129398383,0.214,0.158,1
"PIP3",0.655837080073297,-1.23490652810326,0.517,0.386,1
"HA1",0.664071066087272,-1.2664335779816,0.214,0.158,1
"ATAUX2-11",0.701782463412423,-1.89191058094526,0.159,0.158,1
"LCR68",0.707111235791351,-1.41275582669226,0.324,0.228,1
"AT3G12710",0.711390233488582,-1.41709376654233,0.138,0.105,1
"AT3G54400",0.715022423133322,-2.6668921954839,0.214,0.158,1
"AT3G05900",0.878021587814205,-2.62287500967034,0.152,0.14,1
"PATL1",0.891202234968548,-1.89731185415201,0.193,0.158,1
"AGP21",0.92104442558714,-1.83833949047347,0.193,0.158,1
"ACO3",0.922469909770495,-1.95321737879317,0.179,0.158,1
"AT1G25098",0.964803762145248,-1.54381475513413,0.262,0.211,1
"NUC-L1",1,-2.27788841418311,0.117,0.105,1
"AT1G55360",1,-2.73098732536281,0.117,0.105,1
